Seconds: 0.23 | IMU1 : EMG = 355 | AcX = -0.55 | AcY = -0.82 | AcZ = 0.11 | Tmp = 77.17 | GyX = 0.93 | GyY = 0.90 | GyZ = -1.56;
Seconds: 334.12 | IMU1 : EMG = 291 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.26 | Tmp = 78.86 | GyX = 0.99 | GyY = 1.24 | GyZ = -1.40;
Seconds: 334.36 | IMU1 : EMG = 337 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.95 | GyX = 0.90 | GyY = 0.96 | GyZ = -1.16;
Seconds: 334.59 | IMU1 : EMG = 339 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.95 | GyX = 0.96 | GyY = 0.96 | GyZ = -1.40;
Seconds: 334.82 | IMU1 : EMG = 338 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.86 | GyX = 1.05 | GyY = 0.67 | GyZ = -1.60;
Seconds: 335.05 | IMU1 : EMG = 345 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.86 | GyX = 0.78 | GyY = 1.10 | GyZ = -1.07;
Seconds: 335.29 | IMU1 : EMG = 337 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.78 | GyX = 0.90 | GyY = 0.66 | GyZ = -1.40;
Seconds: 335.52 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.78 | GyX = 1.15 | GyY = 0.67 | GyZ = -1.34;
Seconds: 335.75 | IMU1 : EMG = 338 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.86 | GyX = 0.85 | GyY = 1.11 | GyZ = -1.21;
Seconds: 335.99 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.70 | GyX = 0.95 | GyY = 1.11 | GyZ = -1.05;
Seconds: 336.22 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.86 | GyX = 0.99 | GyY = 0.98 | GyZ = -0.98;
Seconds: 336.45 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.26 | Tmp = 78.78 | GyX = 0.93 | GyY = 0.93 | GyZ = -1.08;
Seconds: 336.69 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.78 | GyX = 1.11 | GyY = 0.56 | GyZ = -1.47;
Seconds: 336.92 | IMU1 : EMG = 346 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.61 | GyX = 0.96 | GyY = 0.82 | GyZ = -1.28;
Seconds: 337.15 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.70 | GyX = 0.81 | GyY = 1.21 | GyZ = -1.10;
Seconds: 337.38 | IMU1 : EMG = 345 | AcX = -0.81 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.86 | GyX = 0.99 | GyY = 0.84 | GyZ = -1.02;
Seconds: 337.62 | IMU1 : EMG = 343 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.78 | GyX = 1.11 | GyY = 0.72 | GyZ = -1.25;
Seconds: 337.85 | IMU1 : EMG = 339 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.86 | GyX = 0.99 | GyY = 0.75 | GyZ = -1.37;
Seconds: 338.08 | IMU1 : EMG = 338 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.86 | GyX = 0.93 | GyY = 0.89 | GyZ = -1.39;
Seconds: 338.32 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.70 | GyX = 1.02 | GyY = 0.98 | GyZ = -1.16;
Seconds: 338.55 | IMU1 : EMG = 339 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.78 | GyX = 0.89 | GyY = 0.95 | GyZ = -1.42;
Seconds: 338.78 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.78 | GyX = 0.79 | GyY = 1.16 | GyZ = -1.13;
Seconds: 339.02 | IMU1 : EMG = 345 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.78 | GyX = 1.19 | GyY = 0.85 | GyZ = -1.51;
Seconds: 339.25 | IMU1 : EMG = 337 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.61 | GyX = 0.84 | GyY = 1.13 | GyZ = -1.53;
Seconds: 339.48 | IMU1 : EMG = 338 | AcX = -0.79 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.86 | GyX = 1.04 | GyY = 0.90 | GyZ = -1.33;
Seconds: 339.71 | IMU1 : EMG = 345 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.70 | GyX = 1.10 | GyY = 1.16 | GyZ = -1.31;
Seconds: 339.95 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.61 | GyX = 1.02 | GyY = 0.73 | GyZ = -1.25;
Seconds: 340.18 | IMU1 : EMG = 345 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.78 | GyX = 0.82 | GyY = 0.99 | GyZ = -1.50;
Seconds: 340.41 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.70 | GyX = 1.04 | GyY = 0.76 | GyZ = -0.99;
Seconds: 340.65 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.70 | GyX = 0.96 | GyY = 0.98 | GyZ = -1.30;
Seconds: 340.88 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.70 | GyX = 1.05 | GyY = 0.89 | GyZ = -1.21;
Seconds: 341.11 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.78 | GyX = 0.89 | GyY = 0.96 | GyZ = -1.11;
Seconds: 341.35 | IMU1 : EMG = 338 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.61 | GyX = 0.96 | GyY = 1.04 | GyZ = -1.27;
Seconds: 341.58 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.26 | Tmp = 78.70 | GyX = 0.93 | GyY = 0.89 | GyZ = -1.13;
Seconds: 341.81 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.53 | GyX = 0.87 | GyY = 1.07 | GyZ = -1.21;
Seconds: 342.04 | IMU1 : EMG = 290 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.78 | GyX = 1.02 | GyY = 0.82 | GyZ = -1.21;
Seconds: 342.28 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.78 | GyX = 0.82 | GyY = 0.92 | GyZ = -1.31;
Seconds: 342.51 | IMU1 : EMG = 344 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.53 | GyX = 0.92 | GyY = 0.79 | GyZ = -1.47;
Seconds: 342.74 | IMU1 : EMG = 345 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.26 | Tmp = 78.70 | GyX = 0.90 | GyY = 0.79 | GyZ = -1.27;
Seconds: 342.98 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.44 | GyX = 0.96 | GyY = 0.89 | GyZ = -1.34;
Seconds: 343.21 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.25 | Tmp = 78.61 | GyX = 0.92 | GyY = 0.89 | GyZ = -1.37;
Seconds: 343.44 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.61 | GyX = 0.90 | GyY = 1.16 | GyZ = -1.21;
Seconds: 343.68 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.70 | GyX = 0.85 | GyY = 0.99 | GyZ = -1.22;
Seconds: 343.91 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.70 | GyX = 0.92 | GyY = 1.13 | GyZ = -1.11;
Seconds: 344.14 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.53 | GyX = 0.82 | GyY = 0.81 | GyZ = -1.10;
Seconds: 344.37 | IMU1 : EMG = 337 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.61 | GyX = 0.98 | GyY = 0.84 | GyZ = -1.04;
Seconds: 344.61 | IMU1 : EMG = 337 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.25 | Tmp = 78.61 | GyX = 0.98 | GyY = 0.82 | GyZ = -1.36;
Seconds: 344.84 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.44 | GyX = 1.01 | GyY = 0.95 | GyZ = -1.11;
Seconds: 345.07 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.70 | GyX = 0.92 | GyY = 0.99 | GyZ = -1.10;
Seconds: 345.31 | IMU1 : EMG = 344 | AcX = -0.79 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.61 | GyX = 0.99 | GyY = 0.75 | GyZ = -1.25;
Seconds: 345.54 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.61 | GyX = 0.92 | GyY = 0.72 | GyZ = -1.30;
Seconds: 345.77 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.44 | GyX = 0.92 | GyY = 1.02 | GyZ = -1.33;
Seconds: 346.01 | IMU1 : EMG = 342 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.70 | GyX = 0.82 | GyY = 0.89 | GyZ = -1.31;
Seconds: 346.24 | IMU1 : EMG = 334 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.24 | Tmp = 78.44 | GyX = 0.95 | GyY = 1.13 | GyZ = -1.08;
Seconds: 346.47 | IMU1 : EMG = 335 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.44 | GyX = 0.85 | GyY = 1.01 | GyZ = -1.16;
Seconds: 346.7 | IMU1 : EMG = 335 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.36 | GyX = 0.90 | GyY = 0.85 | GyZ = -1.11;
Seconds: 346.94 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.53 | GyX = 0.95 | GyY = 0.82 | GyZ = -1.27;
Seconds: 347.17 | IMU1 : EMG = 336 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.25 | Tmp = 78.53 | GyX = 0.93 | GyY = 0.93 | GyZ = -1.40;
Seconds: 347.4 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.44 | GyX = 0.93 | GyY = 0.82 | GyZ = -1.25;
Seconds: 347.64 | IMU1 : EMG = 291 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.61 | GyX = 0.92 | GyY = 0.92 | GyZ = -1.13;
Seconds: 347.87 | IMU1 : EMG = 335 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.53 | GyX = 0.90 | GyY = 0.90 | GyZ = -1.48;
Seconds: 348.1 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.26 | Tmp = 78.44 | GyX = 1.16 | GyY = 0.89 | GyZ = -1.15;
Seconds: 348.34 | IMU1 : EMG = 291 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.53 | GyX = 1.01 | GyY = 1.19 | GyZ = -1.34;
Seconds: 348.57 | IMU1 : EMG = 336 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.36 | GyX = 1.02 | GyY = 0.92 | GyZ = -1.40;
Seconds: 348.8 | IMU1 : EMG = 345 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.44 | GyX = 1.07 | GyY = 0.85 | GyZ = -1.22;
Seconds: 349.03 | IMU1 : EMG = 339 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.53 | GyX = 0.98 | GyY = 0.72 | GyZ = -1.42;
Seconds: 349.27 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.53 | GyX = 0.95 | GyY = 0.79 | GyZ = -1.25;
Seconds: 349.5 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.36 | GyX = 0.93 | GyY = 0.95 | GyZ = -1.11;
Seconds: 349.73 | IMU1 : EMG = 342 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.36 | GyX = 1.04 | GyY = 1.19 | GyZ = -1.16;
Seconds: 349.97 | IMU1 : EMG = 334 | AcX = -0.81 | AcY = -0.52 | AcZ = 0.26 | Tmp = 78.44 | GyX = 0.93 | GyY = 1.04 | GyZ = -1.04;
Seconds: 350.2 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.53 | GyX = 0.87 | GyY = 0.90 | GyZ = -1.30;
Seconds: 350.43 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.44 | GyX = 0.96 | GyY = 0.89 | GyZ = -1.37;
Seconds: 350.67 | IMU1 : EMG = 338 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.36 | GyX = 1.02 | GyY = 0.76 | GyZ = -1.44;
Seconds: 350.9 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.36 | GyX = 1.04 | GyY = 1.02 | GyZ = -1.16;
Seconds: 351.13 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.27 | GyX = 0.90 | GyY = 1.08 | GyZ = -1.47;
Seconds: 351.36 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.25 | Tmp = 78.36 | GyX = 0.93 | GyY = 0.96 | GyZ = -1.24;
Seconds: 351.6 | IMU1 : EMG = 336 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.27 | GyX = 0.92 | GyY = 1.13 | GyZ = -1.11;
Seconds: 351.83 | IMU1 : EMG = 343 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.36 | GyX = 0.90 | GyY = 0.99 | GyZ = -1.08;
Seconds: 352.06 | IMU1 : EMG = 340 | AcX = -0.81 | AcY = -0.54 | AcZ = 0.26 | Tmp = 78.44 | GyX = 0.92 | GyY = 0.96 | GyZ = -1.33;
Seconds: 352.3 | IMU1 : EMG = 342 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.27 | GyX = 0.87 | GyY = 0.75 | GyZ = -1.34;
Seconds: 352.53 | IMU1 : EMG = 289 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.44 | GyX = 1.07 | GyY = 0.69 | GyZ = -1.40;
Seconds: 352.76 | IMU1 : EMG = 339 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 1.02 | GyY = 0.90 | GyZ = -1.28;
Seconds: 353.0 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.36 | GyX = 0.92 | GyY = 0.89 | GyZ = -1.31;
Seconds: 353.23 | IMU1 : EMG = 340 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.44 | GyX = 0.82 | GyY = 1.11 | GyZ = -0.96;
Seconds: 353.46 | IMU1 : EMG = 344 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.53 | GyX = 0.93 | GyY = 0.90 | GyZ = -1.47;
Seconds: 353.69 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.27 | GyX = 1.04 | GyY = 0.70 | GyZ = -1.42;
Seconds: 353.93 | IMU1 : EMG = 338 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.53 | GyX = 0.90 | GyY = 0.87 | GyZ = -1.16;
Seconds: 354.16 | IMU1 : EMG = 334 | AcX = -0.81 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.19 | GyX = 0.78 | GyY = 1.08 | GyZ = -1.47;
Seconds: 354.39 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 1.16 | GyY = 0.85 | GyZ = -1.50;
Seconds: 354.63 | IMU1 : EMG = 346 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.27 | GyX = 1.05 | GyY = 1.02 | GyZ = -1.07;
Seconds: 354.86 | IMU1 : EMG = 291 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.44 | GyX = 0.95 | GyY = 1.10 | GyZ = -1.15;
Seconds: 355.09 | IMU1 : EMG = 339 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 1.05 | GyY = 0.96 | GyZ = -1.08;
Seconds: 355.33 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.27 | GyX = 0.98 | GyY = 0.98 | GyZ = -1.47;
Seconds: 355.56 | IMU1 : EMG = 334 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.26 | Tmp = 78.36 | GyX = 0.85 | GyY = 1.05 | GyZ = -1.25;
Seconds: 355.79 | IMU1 : EMG = 344 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.27 | GyX = 0.96 | GyY = 0.92 | GyZ = -1.22;
Seconds: 356.02 | IMU1 : EMG = 343 | AcX = -0.79 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.27 | GyX = 1.04 | GyY = 0.90 | GyZ = -1.33;
Seconds: 356.26 | IMU1 : EMG = 338 | AcX = -0.79 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 1.04 | GyY = 0.58 | GyZ = -1.56;
Seconds: 356.49 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 0.87 | GyY = 0.81 | GyZ = -1.19;
Seconds: 356.72 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.27 | GyX = 0.98 | GyY = 0.76 | GyZ = -1.24;
Seconds: 356.96 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.27 | GyX = 0.79 | GyY = 0.75 | GyZ = -1.40;
Seconds: 357.19 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.19 | GyX = 0.87 | GyY = 0.98 | GyZ = -1.68;
Seconds: 357.42 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.27 | GyX = 0.99 | GyY = 0.98 | GyZ = -1.42;
Seconds: 357.66 | IMU1 : EMG = 336 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.27 | GyX = 0.98 | GyY = 0.87 | GyZ = -1.19;
Seconds: 357.89 | IMU1 : EMG = 344 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.19 | GyX = 0.96 | GyY = 0.89 | GyZ = -1.21;
Seconds: 358.12 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.25 | Tmp = 78.19 | GyX = 0.81 | GyY = 0.90 | GyZ = -1.18;
Seconds: 358.35 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.36 | GyX = 0.93 | GyY = 0.82 | GyZ = -1.10;
Seconds: 358.59 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.24 | Tmp = 78.10 | GyX = 1.02 | GyY = 0.75 | GyZ = -1.25;
Seconds: 358.82 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.02 | GyX = 0.89 | GyY = 0.99 | GyZ = -1.63;
Seconds: 359.05 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.26 | Tmp = 78.19 | GyX = 0.93 | GyY = 0.84 | GyZ = -1.40;
Seconds: 359.29 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.19 | GyX = 1.10 | GyY = 0.85 | GyZ = -1.40;
Seconds: 359.52 | IMU1 : EMG = 334 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.25 | Tmp = 78.19 | GyX = 0.81 | GyY = 1.07 | GyZ = -1.39;
Seconds: 359.75 | IMU1 : EMG = 342 | AcX = -0.79 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.10 | GyX = 0.90 | GyY = 0.92 | GyZ = -1.40;
Seconds: 359.99 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.27 | Tmp = 78.19 | GyX = 0.98 | GyY = 0.79 | GyZ = -1.11;
Seconds: 360.22 | IMU1 : EMG = 335 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.10 | GyX = 0.93 | GyY = 1.21 | GyZ = -1.45;
Seconds: 360.45 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 0.82 | GyY = 1.28 | GyZ = -1.16;
Seconds: 360.68 | IMU1 : EMG = 339 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.10 | GyX = 0.90 | GyY = 1.27 | GyZ = -1.07;
Seconds: 360.92 | IMU1 : EMG = 338 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.36 | GyX = 0.78 | GyY = 1.07 | GyZ = -1.10;
Seconds: 361.15 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.10 | GyX = 0.93 | GyY = 0.96 | GyZ = -1.40;
Seconds: 361.38 | IMU1 : EMG = 344 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.27 | GyX = 0.95 | GyY = 0.87 | GyZ = -1.50;
Seconds: 361.62 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 0.95 | GyY = 0.78 | GyZ = -1.59;
Seconds: 361.85 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.02 | GyX = 1.04 | GyY = 0.87 | GyZ = -1.34;
Seconds: 362.08 | IMU1 : EMG = 335 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.27 | GyX = 1.01 | GyY = 1.25 | GyZ = -1.34;
Seconds: 362.32 | IMU1 : EMG = 337 | AcX = -0.79 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 0.67 | GyY = 1.15 | GyZ = -1.21;
Seconds: 362.55 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.26 | Tmp = 78.10 | GyX = 0.79 | GyY = 0.99 | GyZ = -1.16;
Seconds: 362.78 | IMU1 : EMG = 345 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 0.96 | GyY = 0.52 | GyZ = -1.24;
Seconds: 363.01 | IMU1 : EMG = 339 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.10 | GyX = 0.95 | GyY = 0.82 | GyZ = -1.37;
Seconds: 363.25 | IMU1 : EMG = 337 | AcX = -0.80 | AcY = -0.52 | AcZ = 0.25 | Tmp = 78.10 | GyX = 1.07 | GyY = 0.69 | GyZ = -1.24;
Seconds: 363.48 | IMU1 : EMG = 339 | AcX = -0.81 | AcY = -0.52 | AcZ = 0.26 | Tmp = 78.19 | GyX = 1.04 | GyY = 1.05 | GyZ = -1.45;
Seconds: 363.71 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.10 | GyX = 0.79 | GyY = 0.89 | GyZ = -1.15;
Seconds: 363.95 | IMU1 : EMG = 340 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.02 | GyX = 0.76 | GyY = 1.02 | GyZ = -1.19;
Seconds: 364.18 | IMU1 : EMG = 335 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.10 | GyX = 1.10 | GyY = 0.84 | GyZ = -1.10;
Seconds: 364.41 | IMU1 : EMG = 338 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.19 | GyX = 0.84 | GyY = 0.78 | GyZ = -1.39;
Seconds: 364.65 | IMU1 : EMG = 290 | AcX = -0.80 | AcY = -0.54 | AcZ = 0.25 | Tmp = 78.27 | GyX = 0.87 | GyY = 0.78 | GyZ = -1.33;
Seconds: 364.88 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.02 | GyX = 1.13 | GyY = 0.81 | GyZ = -1.28;
Seconds: 365.11 | IMU1 : EMG = 337 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.10 | GyX = 0.90 | GyY = 0.93 | GyZ = -1.18;
Seconds: 365.34 | IMU1 : EMG = 342 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.19 | GyX = 0.84 | GyY = 1.13 | GyZ = -1.07;
Seconds: 365.58 | IMU1 : EMG = 345 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.27 | GyX = 0.96 | GyY = 0.84 | GyZ = -1.21;
Seconds: 365.81 | IMU1 : EMG = 341 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.19 | GyX = 0.84 | GyY = 1.16 | GyZ = -1.05;
Seconds: 366.04 | IMU1 : EMG = 341 | AcX = -0.81 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 0.84 | GyY = 0.96 | GyZ = -0.96;
Seconds: 366.28 | IMU1 : EMG = 337 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.02 | GyX = 0.99 | GyY = 1.25 | GyZ = -1.24;
Seconds: 366.51 | IMU1 : EMG = 337 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.26 | Tmp = 78.19 | GyX = 0.93 | GyY = 0.95 | GyZ = -1.36;
Seconds: 366.74 | IMU1 : EMG = 343 | AcX = -0.80 | AcY = -0.53 | AcZ = 0.25 | Tmp = 78.10 | GyX = 0.92 | GyY = 1.01 | GyZ = -1.60;
